OBJECTID,ROUTE_ID,BEGIN_POINT,END_POINT,XSP,LSTN_LEG_NAME,LSTN_START_DESCR,LSTN_END_DESCR,LSTN_YEAR,LSTN_ACT,LSTN_SECTION,TOWN_NUMBER,TOWN_NAME,YEAR,GlobalID,Shape__Length
4980,72-S,2.84,3.2,CONT,POLISH LEGION OF AMERICAN VETERANS MEMORIAL HIGHWAY,UP RTE 372(CORBIN AVE),RTE 372(FORESTVILLE AVE),1998,P.A. 181,30,109,PLAINVILLE,2024,f0b97a69-3720-41db-b342-79c0d8cdedbb,1933.70612967864
4981,72-S,3.72,6.34,CONT,POLISH LEGION OF AMERICAN VETERANS MEMORIAL HIGHWAY,UP RTE 372(CORBIN AVE),RTE 372(FORESTVILLE AVE),1998,P.A. 181,30,109,PLAINVILLE,2024,e795fa32-da8d-4908-91f0-e1c9c6d2d6ff,13883.6046291961
4982,72-S,6.34,6.47,CONT,E.BARTLETT BARNES HIGHWAY,RTE 372(FORESTVILLE AVE),RTE 229(KING ST),2004,P.A. 143,32,109,PLAINVILLE,2024,1895b70a-5782-4a65-9770-92e5be2b4da2,680.624543837408
4983,75-N,7.22,11.01,CONT,GEORGE WASHINGTON MEMORIAL HIGHWAY,WINDSOR LOCKS - SUFFIELD TL,RTE 190(MAPLETON AVE)(EB),1933,S.A. 7,,139,SUFFIELD,2024,7ae01212-42ec-4cce-b018-789ecab45df6,20098.7958460273
4984,8-N,45.09,48.81,CONT,JAMES H DARCEY MEMORIAL HIGHWAY,NAUGATUCK - WATERBURY TL,BGN OVLP US 44,1967,S.A. 200,,065,HARWINTON,2024,ec463b6b-7803-4162-ad04-b5c43508185a,19597.9699858534
4985,9-N,0,2.51,CONT,CHESTER BOWLES HIGHWAY,JCT NB I-95(GOV J D LODGE TPKE),SB-EXIT FR SB I-91(TR 823),1978,S.A. 77,,105,OLD SAYBROOK,2024,e0168ae4-0be6-420e-b2b6-556c36389f5f,13207.7843600957
4986,9-S,18.79,24.65,CONT,CHESTER BOWLES HIGHWAY,JCT NB I-95(GOV J D LODGE TPKE),SB-EXIT FR SB I-91(TR 823),1978,S.A. 77,,082,MIDDLETOWN,2024,7d9d6354-502a-45c8-8e90-f7d68b6a8783,31004.5980289276
4987,91-N,21.17,25.83,CONT,SERGEANT GEORGE ROSS DINGWALL MEMORIAL HIGHWAY,MERIDEN - MIDDLETOWN TL,MIDDLETOWN - CROMWELL TL,2001,P.A. 105,26,082,MIDDLETOWN,2024,28173008-fa31-4857-b4a0-f8558e25a3f2,24654.3819825344
4988,91-N,37.15,37.85,CONT,CONLAND HIGHWAY,NB-UP US 5 & RTE 15 NB,SB-JCT EB SR 598(WHITE HEAD HWY),,,,063,HARTFORD,2024,697ce11c-37f7-4289-a6db-c0bb3df55686,3755.80837977427
4989,8-S,0.21,3.7,CONT,COL. HENRY MUCCI HIGHWAY,NB I-95(GOV JOHN D LODGE TPKE),SB-JCT SB RTE 25(COL H MUCCI HWY),1974,S.A. 47,,015,BRIDGEPORT,2024,1e11d3a3-7338-48bc-a554-96853d1e31d7,18361.0144060681
4990,8-S,41.94,45.09,CONT,JAMES H DARCEY MEMORIAL HIGHWAY,NAUGATUCK - WATERBURY TL,BGN OVLP US 44,1967,S.A. 200,,073,LITCHFIELD,2024,3ce747d5-253c-450a-afe3-b5e8895d11f0,17663.6387639157
4991,80-E,3.24,8.08,CONT,NORTH BRANFORD FIRE DEPARTMENT MEMORIAL HIGHWAY,EAST HAVEN - NO BRANFORD TL,NO BRANFORD - GUILFORD TL,2017,P.A. 230,22,098,NORTH BRANFORD,2024,66d60ccf-7162-4b1a-b03d-021bfaab4c82,25586.6547999535
4992,82-W,17.52,17.55,CONT,OFFICER H. DAVID CORDELL MEMORIAL HIGHWAY,EXIT FR SB RTE 11(010),EB-RTE 85(SB),2009,P.A. 186,24,120,SALEM,2024,bdcdda3b-f433-491b-9a88-744fef88eca0,142.516479941483
4993,83-N,3.81,4.99,CONT,THOMAS P. SHERIDAN MEMORIAL HIGHWAY,HOWE RD,GLASTONBURY - MANCHESTER TL,2015,P.A. 5,190,053,GLASTONBURY,2024,a99aa284-44f9-4ab0-b5d4-0dc70e8e7002,6238.05607806818
4994,84-E,77.42,84.53,CONT,WILBUR CROSS HIGHWAY,EB-JCT NB RTE 15(WILBUR CROSS PKWY),MASSACHUSETTS SL,1930,,,142,TOLLAND,2024,93f4e885-41ea-4c00-a5e6-61fc68554be5,37546.0148460285
4995,84-W,59.3,62.58,CONT,YANKEE EXPRESSWAY,NEW YORK SL,BGN OP CONN RV,1961,S.A. 166,,063,HARTFORD,2024,54ec17ca-45d5-44f8-9383-6ed3cbf8c80c,17135.9607432844
4996,84-W,62.7,64.84,CONT,BRIAN A. ASELTON MEMORIAL HIGHWAY,BGN OP CONN RV,EB-JCT NB RTE 15(WILBUR CROSS PKWY),1999,P.A. 181,26,042,EAST HARTFORD,2024,8ea91c37-eba1-4f94-a7b0-49a3cb11a274,9573.22114269631
4997,87-N,0,0.41,CONT,JONATHAN TRUMBULL HIGHWAY,RTE 32(WINDHAM TPKE),US 6(WILLIMANTIC RD),1923,P.A. 228,,052,FRANKLIN,2024,97fd40ac-971d-4a89-970d-ab2f9b1ddda1,2155.94496775686
4998,87-N,16.08,16.62,CONT,JONATHAN TRUMBULL HIGHWAY,RTE 32(WINDHAM TPKE),US 6(WILLIMANTIC RD),1923,P.A. 228,,001,ANDOVER,2024,5edc668c-89c8-4b9a-8902-15ba17ece5df,2895.83025933785
4999,6-E,38.27,39.4,CONT,GRAND ARMY OF THE REPUBLIC HIGHWAY,NEW YORK SL,RHODE ISLAND SL,1937,S.A. 285,,140,THOMASTON,2024,6d02f7d7-8b54-4ca1-b9c0-ec6b3c5a78da,6118.769306085
5000,6-E,79.25,79.81,CONT,GRAND ARMY OF THE REPUBLIC HIGHWAY,NEW YORK SL,RHODE ISLAND SL,1937,S.A. 285,,032,COVENTRY,2024,4b8335bb-184f-4a30-82d6-ad3cf2cb7f41,2968.02737365442
5001,6-E,79.81,84.79,CONT,GRAND ARMY OF THE REPUBLIC HIGHWAY,NEW YORK SL,RHODE ISLAND SL,1937,S.A. 285,,001,ANDOVER,2024,1aaf5d92-4768-4111-b00a-706960481aa1,26224.0304035901
5002,6-W,8.52,8.76,CONT,GRAND ARMY OF THE REPUBLIC HIGHWAY,NEW YORK SL,RHODE ISLAND SL,1937,S.A. 285,,034,DANBURY,2024,341c1d9b-9652-4daa-867a-37b93eb4b778,1052.45461589322
5003,6-W,8.76,8.95,CONT,TROOPER JAMES W. LAMBERT MEMORIAL HIGHWAY,DANBURY - BETHEL TL,OLD HAWLEYVILLE RD,2008,P.A. 101,27,009,BETHEL,2024,0afff368-565e-4f90-8cf3-7282b4cc372d,1058.27934628789
5004,63-N,21.95,24.2,CONT,GUY E BUZZANNCO MEMORIAL HIGHWAY,BUNKER HILL RD,US 6(CUTLER ST),2015,P.A. 5,175,153,WATERTOWN,2024,5debf4d8-44fb-44be-ba84-1ac21dbe3cf9,11890.4754319539
5005,69-S,16.14,16.25,CONT,OFFICER WALTER T. WILLIAMS III MEMORIAL HIGHWAY,WASHINGTON ST,EAST MAIN ST,2003,P.A. 115,14,151,WATERBURY,2024,3688753e-ec71-43a1-ab79-bea76a7419f8,536.681593542258
5006,691-E,0,4.67,CONT,HENRY D. ALTOBELLO HIGHWAY,WB-BGN OP I-91,WB-JCT I-84 WB(YANKEE EXPWY),1988,S.A. 72,5,079,MERIDEN,2024,2a160a0f-111a-43a3-81bc-918dc72137b0,24671.9582114587
5007,691-E,8.21,8.38,CONT,HENRY D. ALTOBELLO HIGHWAY,WB-BGN OP I-91,WB-JCT I-84 WB(YANKEE EXPWY),1988,S.A. 72,5,131,SOUTHINGTON,2024,ab5d4356-450e-4c07-bd29-524cda73f875,898.461191573113
5008,691-W,8.62,8.84,CONT,HENRY D. ALTOBELLO HIGHWAY,WB-BGN OP I-91,WB-JCT I-84 WB(YANKEE EXPWY),1988,S.A. 72,5,025,CHESHIRE,2024,955a0948-8a97-44f0-9c9a-7128c04b8cc8,1225.52718106418
5009,695-W,0,0.11,CONT,GOVERNOR JOHN LODGE TURNPIKE,EB-JCT NB I-395(GOV J D LODGE TPKE),EB-JCT US 6 EB(PROVIDENCE PIKE),1986,P.A. 201,,108,PLAINFIELD,2024,5c855dae-a451-46e7-a43b-1116a47ea019,669.42685092021
5010,7-N,0,4.14,CONT,THE 43RD INFANTRY DIVISION MEMORIAL HIGHWAY,NB I-95(JOHN D LODGE TPKE),SR 719(MAIN AVE),1967,S.A. 151,,102,NORWALK,2024,fe82575d-2b9b-47fe-acd7-6560b306cf9f,21928.6553795794
5011,7-S,0.37,4,CONT,THE 43RD INFANTRY DIVISION MEMORIAL HIGHWAY,NB I-95(JOHN D LODGE TPKE),SR 719(MAIN AVE),1967,S.A. 151,,102,NORWALK,2024,49722a21-1b99-4a2f-a711-dfbaaabfabfc,19135.9387925185
5012,6-W,70.07,70.45,CONT,GRAND ARMY OF THE REPUBLIC HIGHWAY,NEW YORK SL,RHODE ISLAND SL,1937,S.A. 285,,076,MANCHESTER,2024,b32f6031-7fea-45a9-b265-8bd4f0313759,1970.23323410838
5013,6-W,72.78,73.11,CONT,GRAND ARMY OF THE REPUBLIC HIGHWAY,NEW YORK SL,RHODE ISLAND SL,1937,S.A. 285,,076,MANCHESTER,2024,2b890cb4-1e71-4093-9676-0af139ee7f66,1717.51695546038
5014,6-W,87.59,88.09,CONT,GRAND ARMY OF THE REPUBLIC HIGHWAY,NEW YORK SL,RHODE ISLAND SL,1937,S.A. 285,,030,COLUMBIA,2024,196c73c4-4fdb-4e95-8dd8-cebf14dff707,2562.02881426541
5015,6-W,92.47,92.89,CONT,GRAND ARMY OF THE REPUBLIC HIGHWAY,NEW YORK SL,RHODE ISLAND SL,1937,S.A. 285,,163,WINDHAM,2024,3813ec5a-2128-417c-9156-ddbe42a2d29c,2342.77248771097
5016,6-W,115.86,116.3,CONT,GRAND ARMY OF THE REPUBLIC HIGHWAY,NEW YORK SL,RHODE ISLAND SL,1937,S.A. 285,,068,KILLINGLY,2024,a0f67a2a-faaf-4fc0-89b8-e47cce90d4f3,2210.88038115786
5017,68-E,14.59,16.8,CONT,CHRISTOPHER COLUMBUS MEMORIAL HIGHWAY,BGN OP AMTRAK & US 5,BGN OP I-91(ALL AIRBORNE MEM HWY),2013,P.A. 277,42,148,WALLINGFORD,2024,d8d920ad-6510-487c-8cc0-c7d8cac7c7fa,11653.6983626011
5018,691-E,6.04,8.21,CONT,HENRY D. ALTOBELLO HIGHWAY,WB-BGN OP I-91,WB-JCT I-84 WB(YANKEE EXPWY),1988,S.A. 72,5,025,CHESHIRE,2024,bcbd8a22-b57c-4096-b417-2d7e93103ed5,11421.1753572357
5019,691-W,4.67,6.04,CONT,HENRY D. ALTOBELLO HIGHWAY,WB-BGN OP I-91,WB-JCT I-84 WB(YANKEE EXPWY),1988,S.A. 72,5,131,SOUTHINGTON,2024,85e58ab1-0750-4ec0-a382-6f2591b6597e,7235.6596662397
5020,695-W,0.11,4.49,CONT,GOVERNOR JOHN LODGE TURNPIKE,EB-JCT NB I-395(GOV J D LODGE TPKE),EB-JCT US 6 EB(PROVIDENCE PIKE),1986,P.A. 201,,068,KILLINGLY,2024,caa734f0-399f-4bd6-9fd8-accc9f3bef73,23346.4456139196
5021,7-N,25.25,26.49,CONT,ETHAN ALLEN HIGHWAY,SR 719(MAIN AVE),MASSACHUSETTS SL,1933,S.A. 141,,034,DANBURY,2024,140851ac-945f-4748-9315-d14494ad8736,6620.45422672572
5022,7-N,46.46,56.46,CONT,ETHAN ALLEN HIGHWAY,SR 719(MAIN AVE),MASSACHUSETTS SL,1933,S.A. 141,,067,KENT,2024,5563bc9a-6258-4e4f-9d0f-a7a50d3463b0,52700.3553581004
5023,7-N,60.02,67.73,CONT,ETHAN ALLEN HIGHWAY,SR 719(MAIN AVE),MASSACHUSETTS SL,1933,S.A. 141,,125,SHARON,2024,336ce3b6-3fdf-451b-ac01-abf08c147e70,40598.0593991478
5024,7-N,69.04,74.57,CONT,ETHAN ALLEN HIGHWAY,SR 719(MAIN AVE),MASSACHUSETTS SL,1933,S.A. 141,,021,CANAAN,2024,cf65e878-e931-4f26-9e78-045013343fe8,29113.2683948332
5025,7-S,32.14,34.45,CONT,ETHAN ALLEN HIGHWAY,SR 719(MAIN AVE),MASSACHUSETTS SL,1933,S.A. 141,,095,NEW MILFORD,2024,fa6eed54-4ea7-4290-8b40-eaf91b91ded4,12263.0064839892
5026,71-N,9.1,10.65,CONT,OFFICER JEFFERY G. CASNER MEMORIAL HIGHWAY,RTE 71A(CHAMBERLAIN HWY),HART ST,2005,S.A. 210,3,007,BERLIN,2024,77cfbf84-0a9d-4c48-a7c5-0f5f45a12175,8083.49503349587
5027,71-N,12.28,13.27,CONT,MARINE CORPS LEAGUE MEMORIAL HIGHWAY,BERLIN - NEW BRITAIN TL,WHITING ST(WB),2007,P.A. 232,11,088,NEW BRITAIN,2024,215a8024-d785-4f2e-a5e7-3ba074ea0fd2,5276.56068311356
5028,72-N,6.34,6.47,CONT,E.BARTLETT BARNES HIGHWAY,RTE 372(FORESTVILLE AVE),RTE 229(KING ST),2004,P.A. 143,32,109,PLAINVILLE,2024,4f9dd7c8-e117-433a-ba8b-f38d99703103,643.539908114127
5029,724-E,0,1.11,CONT,RICHARD C. LEE HIGHWAY,END RMP SRV AS ML,EB-JCT NB I-95,1978,S.A. 77,,092,NEW HAVEN,2024,602b517c-4ad6-4081-9f76-b9322112cacf,5832.01677441549
5030,73-E,1.41,3.02,CONT,CAPTAIN JOHN KEANE MEMORIAL HIGHWAY,WATERTOWN - WATERBURY TL,EAST AURORA ST,2008,P.A. 101,28,151,WATERBURY,2024,66f444da-a015-4ab9-ab6d-6dbbbf28af8f,8538.96367045539
5031,79-N,0,1.67,CONT,CAPTAIN ANDREW PEDERSEN-KEEL MEMORIAL HIGHWAY,RTE 146(BOSTON ST),GREEN HILL ROAD,2017,P.A. 230,20,075,MADISON,2024,af9b534c-14a9-44c3-bb1a-a1b12e900b48,8855.13066629687
5032,796-S,0,1.78,CONT,OFFICER DANIEL S. WASSON MILFORD POLICE DEPARTMENT CONNECTOR,NB-JCT US 1(BOSTON POST RD),NB-JCT SB RTE 15(WILBUR CROSS PKWY),2005,P.A. 210,15,083,MILFORD,2024,65b89c40-5ac6-4baa-8381-4847ce7e10a4,9534.62149199638
5033,8-N,15.82,19.71,CONT,GENERAL SAMUEL JASKILKA HIGHWAY,STRATFORD - SHELTON TL,BEACON FALLS - NAUGATUCK TL,1979,S.A. 103,,124,SEYMOUR,2024,12a6b96e-f021-4a89-99b9-979f30d36edd,20578.1277849739
5034,8-S,12.48,14.33,CONT,GENERAL SAMUEL JASKILKA HIGHWAY,STRATFORD - SHELTON TL,BEACON FALLS - NAUGATUCK TL,1979,S.A. 103,,036,DERBY,2024,46ef62ed-0fe8-45aa-a2ec-6e590e69d55e,9797.16749666529
5035,84-E,30.04,37.27,CONT,YANKEE EXPRESSWAY,NEW YORK SL,BGN OP CONN RV,1961,S.A. 166,,151,WATERBURY,2024,dcde4aa4-c725-43dd-87f2-45fb4c296567,38117.3227597781
5036,84-E,90.45,92.05,CONT,WILBUR CROSS HIGHWAY,EB-JCT NB RTE 15(WILBUR CROSS PKWY),MASSACHUSETTS SL,1930,,,003,ASHFORD,2024,9246a69b-9479-411a-b255-77e9c67eba90,8487.17238122491
5037,84-W,10.4,18.48,CONT,YANKEE EXPRESSWAY,NEW YORK SL,BGN OP CONN RV,1961,S.A. 166,,096,NEWTOWN,2024,da207bce-e834-410e-94e2-98865fa28189,42272.1198093131
5038,84-W,50.32,51.86,CONT,YANKEE EXPRESSWAY,NEW YORK SL,BGN OP CONN RV,1961,S.A. 166,,088,NEW BRITAIN,2024,1897251c-cd50-45c5-8cf7-6058f7445a52,7780.01150899932
5039,84-W,62.58,62.7,CONT,BRIAN A. ASELTON MEMORIAL HIGHWAY,BGN OP CONN RV,EB-JCT NB RTE 15(WILBUR CROSS PKWY),1999,P.A. 181,26,063,HARTFORD,2024,d3ae5720-55f3-4964-a647-c7f66fdad8d8,729.2083558051
5040,84-W,72.53,72.63,CONT,WILBUR CROSS HIGHWAY,EB-JCT NB RTE 15(WILBUR CROSS PKWY),MASSACHUSETTS SL,1930,,,132,SOUTH WINDSOR,2024,0af11efd-917b-4481-8a9c-e3957022a03b,572.777345869206
5041,84-W,84.54,90.45,CONT,WILBUR CROSS HIGHWAY,EB-JCT NB RTE 15(WILBUR CROSS PKWY),MASSACHUSETTS SL,1930,,,160,WILLINGTON,2024,ea3aa613-8272-471b-b754-e6be6ee4c38d,31082.2947552922
5042,85-N,0.56,5.43,CONT,GOVERNORS ROAD,US 1(COLMAN ST),ACC TO WB RTE 2(047),1933,S.A. 144,,152,WATERFORD,2024,2f786b4e-64d6-4b56-b6bc-fc8318409762,25688.3432199468
5043,85-N,5.43,8.46,CONT,GOVERNORS ROAD,US 1(COLMAN ST),ACC TO WB RTE 2(047),1933,S.A. 144,,085,MONTVILLE,2024,91c007fa-1a28-4d93-a2c0-a76aee39e2c5,15935.1452452186
5044,85-N,14.91,18.02,CONT,GOVERNORS ROAD,US 1(COLMAN ST),ACC TO WB RTE 2(047),1933,S.A. 144,,028,COLCHESTER,2024,c9dc7bbd-ec84-4175-ac42-a8c0d8ec4932,16406.3990700443
5045,85-N,19.04,19.11,CONT,PFC WILLIAM 'JIMMY' JOHNSTON CONGRESSIONAL MEDAL OF HONOR RECIPIENT MEMORIAL HIGHWAY,W JCT RTE 85(MAIN ST),COLCHESTER - LEBANON TL,2007,P.A. 232,16,028,COLCHESTER,2024,72bbb25e-26de-4e27-acb8-58d1b134319f,461.307017776087
5046,9-N,11.53,18.76,CONT,CHESTER BOWLES HIGHWAY,JCT NB I-95(GOV J D LODGE TPKE),SB-EXIT FR SB I-91(TR 823),1978,S.A. 77,,060,HADDAM,2024,2b52bf26-efc5-47aa-9d09-76a76d81d556,38113.8335792197
5047,9-N,24.65,28.95,CONT,CHESTER BOWLES HIGHWAY,JCT NB I-95(GOV J D LODGE TPKE),SB-EXIT FR SB I-91(TR 823),1978,S.A. 77,,033,CROMWELL,2024,9d7e2959-e7cb-446a-9a9b-7e9130b376b4,22730.2017678485
5048,9-S,0.4,2.52,CONT,CHESTER BOWLES HIGHWAY,JCT NB I-95(GOV J D LODGE TPKE),SB-EXIT FR SB I-91(TR 823),1978,S.A. 77,,105,OLD SAYBROOK,2024,3b4aa10f-f230-4879-b10b-c1e01f0d3bf0,11187.113493977
5049,9-S,5.47,7.72,CONT,CHESTER BOWLES HIGHWAY,JCT NB I-95(GOV J D LODGE TPKE),SB-EXIT FR SB I-91(TR 823),1978,S.A. 77,,122,DEEP RIVER,2024,3bd274c2-c1d3-486a-8d06-bf0219162b85,11874.1864579692
5050,20-W,28.16,31.04,CONT,82ND AIRBORNE MEMORIAL HIGHWAY,EB-JCT SB SSR 401(BIA CON),EB-JCT NB I-91,1999,P.A. 181,31,164,WINDSOR,2024,5264eba3-49a2-43e5-97f7-9128fcb74348,15244.4098862358
5051,20-W,31.04,31.22,CONT,82ND AIRBORNE MEMORIAL HIGHWAY,EB-JCT SB SSR 401(BIA CON),EB-JCT NB I-91,1999,P.A. 181,31,165,WINDSOR LOCKS,2024,a3248db4-f908-470d-b61f-e145da8e9af9,813.248511405509
5052,202-N,4.12,7.43,CONT,YANKEE EXPRESSWAY,NEW YORK SL,BGN OP CONN RV,1961,S.A. 166,,034,DANBURY,2024,f49f68e9-7aef-4b39-9e94-458137c2f769,17513.4107434877
5053,202-N,60.91,61.71,CONT,AVON VETERANS MEMORIAL HIGHWAY,US 202(SIMSBURY RD),AVON - SIMSBURY TL,2007,P.A. 232,20,004,AVON,2024,46e9a181-17f6-41f0-bc43-412d1cde6fba,4348.92333731479
5054,202-S,0,0.22,CONT,GRAND ARMY OF THE REPUBLIC HIGHWAY,NEW YORK SL,RHODE ISLAND SL,1937,S.A. 285,,034,DANBURY,2024,66679ac4-b9c3-4d46-99bc-78127c3f33eb,1135.17295265862
5055,202-S,57.84,58.11,CONT,JONATHAN TRUMBULL HIGHWAY,W JCT RTE 272(NORTH ST),BGN OVLP I-84,1923,P.A. 228,,023,CANTON,2024,d5c61129-f85c-4ce5-98bc-b84791450911,1450.80157683456
5056,91-N,41.24,41.39,CONT,RICHARD P. HORAN MEMORIAL HIGHWAY,HARTFORD - WINDSOR TL,MASSACHUSETTS SL,1959,S.A. 212,,164,WINDSOR,2024,24be95e5-2370-4ae0-9829-07755ab1fd41,771.297510255927
5057,91-N,51.66,58.17,CONT,RICHARD P. HORAN MEMORIAL HIGHWAY,HARTFORD - WINDSOR TL,MASSACHUSETTS SL,1959,S.A. 212,,048,ENFIELD,2024,9425b542-5314-4859-8219-768b81d42d0e,34415.6044527534
5058,91-S,38.63,41.24,CONT,VETERANS HIGHWAY,NB-UP EB US 44,HARTFORD - WINDSOR TL,1951,S.A. 51,,063,HARTFORD,2024,2d8f5f46-5787-4799-b139-c1accb71cc23,13566.3180643094
5059,91-S,48.75,49.94,CONT,RICHARD P. HORAN MEMORIAL HIGHWAY,HARTFORD - WINDSOR TL,MASSACHUSETTS SL,1959,S.A. 212,,165,WINDSOR LOCKS,2024,f3275e62-f2bc-4bba-98f1-f3713d7c261f,6357.32780209414
5060,94-E,0.2,8.53,CONT,94TH INFANTRY DIVISON MEMORIAL HIGHWAY,HEBRON AVE CON,GLASTONBURY - HEBRON TL,2000,P.A. 148,32,053,GLASTONBURY,2024,4c86d49a-dff1-4f94-884c-f4355024bb14,44017.0572619361
5061,243-E,2.35,5.23,CONT,JOSEPH ANASTASIO MEMORIAL HIGHWAY,ANSONIA - WOODBRIDGE TL,WOODBRIDGE - NEW HAVEN TL,2015,P.A. 5,183,167,WOODBRIDGE,2024,a7c80570-6ea0-4117-bffc-8a25cd0952de,15222.1781856182
5062,291-E,1.24,4.59,CONT,VIETNAM VETERANS MEMORIAL HIGHWAY,BGN OP I-91(RICHARD P HORAN MM HWY),EB-JCT I-84 EB,1995,P.A. 325,10,132,SOUTH WINDSOR,2024,f2a54dc3-75d2-4afe-8429-3f64b2caa1e9,17548.4643340849
5063,3-N,5.43,6.02,CONT,DISABLED AMERICAN VETERANS MEMORIAL HIGHWAY,CROMWELL - ROCKY HILL TL,BROOK ST,1997,P.A. 304,29,118,ROCKY HILL,2024,bd89f808-1bd8-4ae6-8176-4b0a57b316ac,3067.71600106571
5064,30-N,2.38,3.95,CONT,MAJOR GENERAL JAMES THROWE MEMORIAL HIGHWAY,GOVERNOR'S HWY,BUCKLAND RD,2021,P.A. 175,43,132,SOUTH WINDSOR,2024,bc402c23-ae5e-4d5c-9cfa-c1aa0818ef60,8293.01385446276
5065,302-E,3.69,7.96,CONT,SECOND COMPANY GOVERNORS HORSE GUARD MEMORIAL HIGHWAY,BETHEL - NEWTOWN TL,RTE 25(SOUTH MAIN ST),2001,P.A. 105,40,096,NEWTOWN,2024,4142b5fd-7a6f-4088-9a0d-e0607b9f6e90,22518.9284542642
5066,32-N,1.13,1.89,CONT,MOHEGAN TRAIL,NB ACC FR SR 636(MHGN AVE)(004),BGN OVLP RTE 82,1917,,,094,NEW LONDON,2024,48943874-269f-499e-b200-c15df03a7c6e,3961.58412394228
5067,32-N,12.33,16.21,CONT,VETERANS OF FOREIGN WARS MEMORIAL HIGHWAY,COLUMBUS BLVD,US 1(WEST BROAD ST),1969,S.A. 262,,103,NORWICH,2024,af25d501-3a41-42b5-8da8-e3ba37cfc630,20669.8660571515
5068,95-N,13.32,17.7,CONT,GOVERNOR JOHN LODGE TURNPIKE,NEW YORK SL,SB-JCT SB I-395(GOV J D LODGE TPKE),1986,P.A. 201,,102,NORWALK,2024,2699ad64-7ed6-44fa-bbd5-fbb72a130be4,23104.8320242312
5069,95-N,41.33,42.35,CONT,GOVERNOR JOHN LODGE TURNPIKE,NEW YORK SL,SB-JCT SB I-395(GOV J D LODGE TPKE),1986,P.A. 201,,106,ORANGE,2024,202739d4-cfee-4253-947e-a87a3768826d,5524.98311370855
5070,32-S,1.13,1.89,CONT,MOHEGAN TRAIL,NB ACC FR SR 636(MHGN AVE)(004),BGN OVLP RTE 82,1917,,,094,NEW LONDON,2024,c2ccd84a-bba7-4615-b973-4a9cf14bc5bb,4039.85557938851
5071,33-N,4.12,4.14,CONT,FALLEN HEROES MEMORIAL HIGHWAY,RTE 136(PARK ST),BGN OVLP US 7,2011,P.A. 256,38,102,NORWALK,2024,f32b6b56-3911-4b4c-b3e8-9b1713e06db4,104.825450151996
5072,349-S,3.06,3.81,CONT,CLARENCE B. SHARP HIGHWAY,SR 649(RAINVILLE AVE),NB I-95(JEWISH WAR VET MEM HWY),1974,S.A. 18,,058,GROTON,2024,88fb1f43-8316-46a5-948b-ead65d2f7cc7,3788.19371444541
5073,35-N,0.98,1.8,CONT,RICHARD E. VENUS MEMORIAL HIGHWAY,SR 835 CON(AKA PETER PARLEY LA),RTE 33(WEST WILTON RD),2007,P.A. 232,29,117,RIDGEFIELD,2024,e5b55104-975d-4f05-8802-6965fe1923d9,4330.89150655888
5074,37-N,17.07,18.66,CONT,VETERANS WAY,SAW MILL RD(EB)(DE),SPRING LAKE RD,2007,P.A. 232,25,095,NEW MILFORD,2024,f7a66bfe-ba11-4c22-becb-e31d6cbac192,8439.56391161012
5075,4-E,7.78,7.89,CONT,ETHAN ALLEN HIGHWAY,SR 719(MAIN AVE),MASSACHUSETTS SL,1933,S.A. 141,,031,CORNWALL,2024,32d80c19-ec07-4c1c-8a51-6d4de1456634,637.762164292442
5076,95-N,45.79,49.65,CONT,GOVERNOR JOHN LODGE TURNPIKE,NEW YORK SL,SB-JCT SB I-395(GOV J D LODGE TPKE),1986,P.A. 201,,092,NEW HAVEN,2024,cb6bb242-f2e8-4cc0-948f-81c7456f0231,20401.1310305255
5077,95-S,34.54,41.33,CONT,GOVERNOR JOHN LODGE TURNPIKE,NEW YORK SL,SB-JCT SB I-395(GOV J D LODGE TPKE),1986,P.A. 201,,083,MILFORD,2024,75986e8e-7722-4d70-8beb-668c3d132198,35768.6930387881
5078,95-S,74.19,78.68,CONT,GOVERNOR JOHN LODGE TURNPIKE,NEW YORK SL,SB-JCT SB I-395(GOV J D LODGE TPKE),1986,P.A. 201,,105,OLD SAYBROOK,2024,c5c7e140-358b-412e-8fb5-3d688b2d581d,23771.380683454
5079,4-E,25.92,28.12,CONT,FRANCIS J ONEGLIA MEMORIAL HIGHWAY,E JCT US 202(EAST MAIN ST),RTE 118(LITCHFIELD RD),2011,P.A. 256,36,065,HARWINTON,2024,11982215-e529-45e6-9584-719cdb25cd48,11658.1522477611
5080,401-N,0.47,0.77,CONT,82ND AIRBORNE MEMORIAL HIGHWAY,NB-JCT WB RTE 20,SSR 403(ONE-WAY WB)(END JUG HANDLE),1999,P.A. 181,31,039,EAST GRANBY,2024,8bb67d40-0db2-4181-ab65-09ef675e979f,1657.0932876002
5081,401-S,0.35,0.47,CONT,82ND AIRBORNE MEMORIAL HIGHWAY,NB-JCT WB RTE 20,SSR 403(ONE-WAY WB)(END JUG HANDLE),1999,P.A. 181,31,165,WINDSOR LOCKS,2024,6bcb2822-c838-4a15-9c37-28109f3a16ed,619.042625908305
5082,401-S,0.47,0.77,CONT,82ND AIRBORNE MEMORIAL HIGHWAY,NB-JCT WB RTE 20,SSR 403(ONE-WAY WB)(END JUG HANDLE),1999,P.A. 181,31,039,EAST GRANBY,2024,665941d2-3e7f-4ef1-a40b-25519135cf3a,1722.76244884777
