highway_name,route_no,from_location,to_location,source_url,source_note
American Legion Memorial Highway,Route 281,LRS measure 0.000,LRS measure 17.852,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0011_section/068_010_0011_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1011; designated 1955; route number derived from KDOT LRS RouteID
American Legion Memorial Highway,Route 281,LRS measure 29.897,LRS measure 45.417,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0011_section/068_010_0011_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1011; designated 1955; route number derived from KDOT LRS RouteID
Turkey Wheat Trail Highway,Route 50,LRS measure 23.040,LRS measure 23.262,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0027a_section/068_010_0027a_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1027a; designated 1974; route number derived from KDOT LRS RouteID
Turkey Wheat Trail Highway,Route 50,LRS measure 2.539,LRS measure 2.970,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0027a_section/068_010_0027a_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1027a; designated 1974; route number derived from KDOT LRS RouteID
Turkey Wheat Trail Highway,Route 50,LRS measure 15.029,LRS measure 18.054,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0027a_section/068_010_0027a_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1027a; designated 1974; route number derived from KDOT LRS RouteID
Turkey Wheat Trail Highway,Route 50,LRS measure 23.262,LRS measure 23.540,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0027a_section/068_010_0027a_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1027a; designated 1974; route number derived from KDOT LRS RouteID
Turkey Wheat Trail Highway,Route 50,LRS measure 2.970,LRS measure 3.471,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0027a_section/068_010_0027a_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1027a; designated 1974; route number derived from KDOT LRS RouteID
Turkey Wheat Trail Highway,Route 50,LRS measure 0.000,LRS measure 30.034,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0027a_section/068_010_0027a_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1027a; designated 1974; route number derived from KDOT LRS RouteID
Turkey Wheat Trail Highway,Route 50,LRS measure 3.573,LRS measure 7.956,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0027a_section/068_010_0027a_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1027a; designated 1974; route number derived from KDOT LRS RouteID
Turkey Wheat Trail Highway,Route 50,LRS measure 19.029,LRS measure 23.040,http://www.kslegislature.org/li/b2021_22/statute/068_000_0000_chapter/068_010_0000_article/068_010_0027a_section/068_010_0027a_k/,KDOT Memorial Highway Designations (Designated Routes) layer; statute 68-1027a; designated 1974; route number derived from KDOT LRS RouteID
