highway_name,route_no,from_location,to_location,source_url,source_note
Dan K. Moore,,"I-40, T.W. Bradshaw (Wade Ave Ext, Wake Co) to Davis Dr (",,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 11/1/1985
I. L. Buck Dean,,"East- West Freeway w/in Durham city limits, Durham county",,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 12/1/1984; George Green Harper NC 11 & NC 55, over Neuse River, Kinston, Lenoir County"
Paul Green,,US 421in Harnett County( but outside any city limits),,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 12/1/1984; Designation in county only; outside all cit
Preddy Boulevard,,"I-85 w/in Greensboro city limits, Guilford County",,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 12/1/1984; George & William Preddy Harold W. Hardison NC 11 & NC 55, Kinston to Jackson Xrds, Lenoir County Between Heritage St in Kinston to Jacks"
Irvin S. Garrish,,"NC 12, Ocracoke Island, Pamlico County",,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 11/1/1984; Wesley D. Webster NC 704, Rockingham, Stokes Counties"
Blue Star,,"-US 74 from NC 38 in Hamlet to US 220 in Rockingham, Rich",,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 5/1/1984
Blue Star,,"NC 24 from US 17 in Jacksonville to NC 172, Onslow County",,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 4/1/1984
Paul Brown,,Portion NC 160,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 4/1/1984
Charles Raper Jonas,,NC 27 beginning at the bridge crossing 1-85 on Freedom Dr.,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 9/16/1983
,,,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 11/19/1984
"Thursday, July 30, 2015",,FILE #,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 7/20/1984; ROAD AND BRIDGE NAMINGS IN NORTH CAROLINA 84-08 84-07 84-05 COMMENTS Was an actual road name, not an honora Page 20 of 27 Status Search A - Approved A I - Inactive DATE TYPE P - Pending NAME LOCATION COMMENTS"
Great Smoky Mountains,,US 74 from I-40 in Haywood Co. to about 0.5 mi west of L. Te,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 9/16/1983; was (rtes have changed): US 19 & US 1
"T. Bradshaw,Jr. & Clif. Benson,Sr.",,"Beltline, Raleigh, Wake County",,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 8/1/1983
Thomas Bradshaw,,Raleigh Beltline; Wake County; I-40 from Wade Ave. Ext. wes,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 8/1/1983
James K. Polk,,"US 521, Mecklenburg County",,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 7/15/1983
Marc Basnight,,"NC 12, Dare-Hyde Counties",,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 7/15/1983
Lynwood Smith,,NC 68 from Highpoint to Greensboro/High point/Winston-Sale,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 11/6/1982
"T.G. ""Sonny Boy"" Joyner",,"NC 45 from US 64/264, Washington-Beauford-Hyde County",,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 11/1/1982
Thomas S. Harrington,,"NC 14 to NC 770, Rockingham County",,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 5/1/1982
Garner Bagnal,,"Industrial Boulevard, Statesville, Iredell county",,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 2/1/1982
John Belk,,2.7 mile southern portion of I-277 Mecklenburg county,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 9/11/1981
Billy Graham Parkway,,"Charlotte Inner Belt Thoroughfare, Mecklenburg county",,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 8/8/1981
"Thursday, July 30, 2015",,FILE #,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 1/1/1983; ROAD AND BRIDGE NAMINGS IN NORTH CAROLINA 93-06 Approved by Board; no copies of resoluti declined transfer to bridge in 3/00 Brookshire Freeway to I-77 - 2.7 miles of 4.8 miles; primarily urban roadway Page 21 of 27 Status Search A - Approved A I - Inactive DATE TYPE P - Pending NAME LOCATION
Robert G. Barr Expressway,,"portion of US 221, Ashe County",,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 8/1/1981
Blue Star Memorial Highway,,"I-95 through entire state; Robeson, Cumberland, Harnett, Joh",,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 6/13/1980
Jerry Crump Road,,"Victory Grove Church Road to Country Club Rd, Lincolnton, Li",,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 5/1/1977
All American Freeway,,"Between Fayetteville & Fort Bragg, Cumberland county",,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 1/1/1977
Lewis P. Hamlin Highway,,"US 64, Transylvania County",,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 9/1/1976
Blue Star Memorial Highway,,"US 158, Roanoke Rapids to Mocksville, Hal'x, Warr., Vance,",,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 6/4/1976; Blue Star Memorial Hwy. US 158, Elizabeth City to Manteo, Pasquotank, Camden, Curri"
,,,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 9/9/1977
"Thursday, July 30, 2015",,FILE #,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 6/1/1976; ROAD AND BRIDGE NAMINGS IN NORTH CAROLINA 77-05 76-05 COMMENTS for all who died for the cause of freedom do not show on map Page 22 of 27 Status Search A - Approved A I - Inactive DATE TYPE P - Pending NAME LOCATION
Gold Memorial Freeway,,"US 52 Freeway, Winston-Salem, Forsyth county",,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 7/1/1975
Clifton L. Benson Hwy.,,"NC 56 Louisburg & NC 58, Franklin-Nash County",,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 12/1/1972
Blue Star Memorial Highway,,"US 158, Elizabeth City to Roanoke Rapids: Northampton, Hert",,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 5/1/1972
J. Elsie Webb Thoroughfare,,"US 220, Rockingham County",,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 2/1/1972
Ken Trowbridge Road,,Access Rd between US 64 & Weyerhaeuser Complex; Washi,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 4/1/1971
Tate Boulevard,,"SR 1692 from 5th Street SE to Fairgrove Church Rd, SE, Hick",,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 4/1/1971
The Watson Brame Expressway,,"US 421 bypass, Wilkesboro, Wilkes County",,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 11/1/1970
Faircloth Expressway,,"US 421-701 bypass, Clinton, Sampson County",,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 9/1/1970
Blue Star Memorial Highway,,"Interstate 26, Henderson, Buncombe, Madison Cos.",,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 10/1/1968
T. Clarence Stone Highway,,"NC 770 between Eden & Stoneville, Rockingham County",,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 12/1/1967
Blue Star Memorial Highway,,Interstate 40 and 85,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 5/1/1967
Jake May Drive,,"SR 2378, Wake County",,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 5/1/1967
Kirksey Bypass,,"Hwy. #18 to #70, Morganton, Burke County",,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 6/1/1965
,,,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 6/1/1965
,,,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 9/1/1963
,,,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 4/1/1963
Moore's Creek Battleground Highway,,"Cumberland, Bladen, Pender, New Hanover County",,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 2/1/1960
Tomahawk Trail,,"US 19 from Georgia state line to Asheville; Cherokee, Swain,",,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 6/1/1959
Jefferson Davis National Highway,,"US 15/US 1, Oxford-Durham-Rockingham-SC",,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 5/1/1959
Flagavalina Highway,,Designated Federal Route,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 5/1/1959
Pigeon River Route,,Western North Carolina,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 6/1/1955
Signs designating Ocean Hiway,,,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 6/1/1955
George Washington Highway,,,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 5/1/1953
Smoky Park Parkway,,"Section US 19, from Nat. Pk. to Georgia state line",,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 6/1/1950; Thursday, July 30, 2015 FILE # ROAD AND BRIDGE NAMINGS IN NORTH CAROLINA COMMENTS Oregon Inlet; Ferry Page 25 of 27 Status Search A - Approved A I - Inactive DATE TYPE P - Pending NAME LOCATION"
Blue Star Memorial Highway,,"US 64, Tennessee to Williamston, west to east",,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 3/1/1950
Blue Star Memorial Highway,,"US 17, Williamston to Elizabeth City; Martin, Bertie, Chowan,",,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 11/1/1949
Blue Star Memorial Highway,,US 301 through state,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 4/28/1949
Honorable Charles B. Aycock,,Hwy #117,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 7/1/1938
Kistler Highway,,"Route 105, Marion to Linville Falls, McDowell county",,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 7/1/1931
W. S. Wilkinson Highway,,"Route 97, Rocky Mount to Lawrence; Edgecombe county",,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 7/1/1931
Robert Scott Highway,,"Mebane to School, Alamance county",,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 8/1/1930
John Penn Highway,,"Rte 57, Oxford - Henderson, Granville - Vance Cos;",,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 11/1/1928; modern (2014) limits appear to be: SR 1
Wilkinson Blvd.,,Gastonia-Charlotte Highway; Mecklenburg County,,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,NCDOT Road and Bridge Namings list; date 2/1/1926
The Davidson College Highway,,"Hwy. from Charlotte to Statesville, Irdell - Mecklenburg Counti",,https://connect.ncdot.gov/resources/safety/Teppl/TEPPL%20All%20Documents%20Library/Road_Bridge_Names.pdf,"NCDOT Road and Bridge Namings list; date 9/1/1923; Thursday, July 30, 2015 FILE # ROAD AND BRIDGE NAMINGS IN NORTH CAROLINA COMMENTS Roanoke R. not in Pitt County. Mpair co Page 26 of 27 Status Search A - Approved A I - Inactive DATE TYPE P - Pending FILE # ROAD AND BRIDGE NAMINGS IN NORTH CAROLINA NAME LOCATION COMMENTS Palmers Bridge Bridge #10 on NC 10 over First Broad River north of Polkville; Plaque on Bridge - 1882; committee app H Blue Star Memorial Highway Sparta Parkway, from US 21 to SR 1172, Alleghany County B State World War Veterans Cape Fear River, Wilmington, New Hanover county H Andy W. Anderson I-795, south of Pikeville-Princeton Rd northward approximately H Blue Star Memorial Highway US 70 through state E. H. Edwards NC 11 from Lewiston-Woodville to NC 305 intersection; 9 mile"
