highway_name,route_no,from_location,to_location,source_url,source_note
Dedicated to Sergeant Richard S. Findley Prince George's County Police Dept.,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Dedicated to Prince George’s County Police Sergeant Richard Scott Findley, who was killed in the line of duty when he was intentionally struck by the driver of a stolen automobile on June 27, 2008."
Dedicated to Thomas M. Yeager,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Dedicated to Thomas Merle Yeager, who was a member of the Howard County Council from 1975 to 1983 and represented newly formed District 13 in the MD Senate from 1983 to 1994."
Dedicated to Delegate Norman H Conway,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Dedicated to Norman H. Conway, Salisbury native and former President of Salisbury City Council (1982-1987), who represented District 38B in the MD House of Delegates from 1987 to 2015."
Dedicated to SSGT Charles I. Cartwright Untied States Marine Corps,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Dedicated to United States Marine Corps Staff Sergeant Charles I. Cartwright who was killed in action in Farah province, Afghanistan on November 7, 2009 while supporting Operation Enduring Freedom."
Key Highway,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Named in honor of Francis Scott Key, Maryland native and author of our national anthem, ""The Star-Spangled Banner."""
Stephanie Roper Highway,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Dedicated to Stephanie Roper, whose 1982 murder was the catalyst for the creation of a number of victim’s assistance services. It prompted her parents,  Roberta and Vincent Roper, to form the Maryland Crime Victims’ Resource Center, formerly known as the Stephanie Roper Committee and Foundation."
This Interchange Dedicated to Bishop James R. Peebles Sr.,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Dedicated to Bishop James R. Peebles, Sr., who formed nearby Jericho City of Praise with his wife in 1969."
Dedicated to DFC James Yvorra,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Dedicated to Prince George's Fire Department Deputy Fire Chief James G. Yvorra who was killed in the line of duty when he was struck by an automobile while on the scene of an accident on January 28, 1988."
Dedicated to Maryland Natural Resources Police,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Dedicated to the Maryland Natural Resources Police, Maryland’s oldest state police force and one of the nation’s oldest conservation law enforcement agencies, which celebrated 150 years of service in 2018."
Dedicated to Senator Norman Stone,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Dedicated to Senator Norman R. Stone, Jr., Baltimore native, who represented District 6 in the in the Maryland State Senate for 12 terms from 1967 to 2015. Senator Stone is the longest serving senator in Maryland history."
Dedicated to Donnie L Drewer,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Dedicated to Donnie L. Drewer, Crisfield native, who gave 55 years of dedicated service to the MDOT State Highway Administration and directly influenced nearly every major roadway project in Dorchester, Somerset, Wicomico and Worcester counties from 1988 to 2016."
Dedicated to Delegate Theodore J Sophocleus,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Dedicated to Theodore J. Sophocleus, prominent area political official and longtime public servant who represented District 32 in the Maryland House of Delegates from 1999 to 2018."
Dedicated to LCPL Matthew A Snyder,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Dedicated to United States Marine Corps Lance Corporal Matthew A. Snyder, Finksburg native and Westminster High School alumnus, who was killed in action in the Anbar Province, Iraq on March 3, 2006 while supporting Operation Iraqi Freedom."
Dedicated to Champions of Voter Reform,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,Dedicated to the ten men of the North Dorchester Democratic Club who in 1986 successfully fought to change the statewide county council election process from at-large voting to a district voting system. The nearby Historical Freedom Shrine commemorates the amendment to the Maryland State Constitution and declares North Dorchester County as the “Birthplace of Voter Reform.”
SGT Sherwood Reynolds US Army Vietnam War Killed in Action 2-26-68,,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Dedicated to United States Army Sergeant Sherwood Reynolds, Prince Frederick native, who was killed in action on February 26, 1968 while supporting the Vietnam War. Sergeant Reynolds was the first service member from Calvert County to perish in combat in Vietnam."
"Dedicated to Officer Oliver Smith, Jr",,,,https://www.mdot.maryland.gov/tso/pages/Index.aspx?PageId=86,"Dedicated to Metropolitan Police Officer Oliver Wendell Smith, Jr. who was killed in the line of duty during a robbery while off duty on February 26, 1997."
